@relation trainTrimmedNoneMissing

@attribute 'Age' numeric
@attribute 'Pclass' numeric
@attribute 'NameLength' numeric
@attribute 'Fare' numeric
@attribute 'DeckCabin' numeric
@attribute 'DeckNumber' numeric
@attribute 'IsFemale' numeric
@attribute 'Survived' numeric


@data
48.0,3.0,39.0,34.375,22.1626540134,3.88425023325,1.0,0.0
35.0,1.0,22.0,512.3292,101.0,2.0,0.0,1.0
7.61378297744,3.0,18.0,7.8958,77.5230371389,3.85059673169,0.0,0.0
2.15303303191,3.0,18.0,7.8958,57.5121360676,2.24130241793,0.0,0.0
29.946327075,1.0,27.0,30.0,45.0,4.0,0.0,1.0
36.0,1.0,29.0,78.85,46.0,3.0,0.0,0.0
21.0,1.0,37.0,262.375,57.0,2.0,1.0,1.0
24.0,3.0,17.0,16.1,61.7651088774,3.55707227696,0.0,0.0
31.0,3.0,18.0,7.925,9.06192736863,6.11199937616,0.0,1.0
70.0,1.0,28.0,71.0,22.0,2.0,0.0,0.0
16.0,3.0,27.0,20.25,6.79824326679,4.49134323174,0.0,0.0
30.0,2.0,21.0,13.0,35.5309715434,3.60093268786,1.0,1.0
19.0,1.0,25.0,53.1,30.0,4.0,0.0,0.0
31.0,3.0,23.0,7.75,20.8625583134,2.01186649782,0.0,0.0
4.0,2.0,17.0,23.0,57.6755813359,2.13462465416,1.0,1.0
6.0,3.0,19.0,12.475,121.0,5.0,0.0,1.0
33.0,3.0,32.0,9.5,58.6428509872,2.80645464554,0.0,0.0
23.0,3.0,18.0,7.8958,48.2868360252,1.93573528927,0.0,0.0
48.0,2.0,32.0,65.0,30.8476289441,2.49262077709,1.0,1.0
0.67,2.0,25.0,14.5,52.9112809543,1.53626105573,0.0,1.0
28.0,3.0,28.0,7.7958,93.5244432747,3.13236660638,0.0,0.0
18.0,2.0,24.0,11.5,21.0138416664,4.07362805551,0.0,0.0
34.0,3.0,28.0,8.05,26.0892813542,1.23889909653,0.0,0.0
33.0,1.0,56.0,86.5,77.0,2.0,1.0,1.0
41.8571522999,3.0,18.0,14.5,78.8560728215,2.88336033695,0.0,0.0
41.0,3.0,30.0,7.125,17.0683943246,1.51599418304,0.0,0.0
20.0,3.0,21.0,7.2292,80.0677082812,2.05202473795,0.0,1.0
36.0,1.0,41.0,120.0,96.0,2.0,1.0,1.0
16.0,3.0,22.0,7.775,48.2396501472,0.68586967164,0.0,0.0
51.0,1.0,36.0,77.9583,11.0,4.0,1.0,1.0
21.071395315,1.0,25.0,39.6,1.31337659812,3.03090799817,0.0,0.0
30.5,3.0,18.0,7.75,43.5565827871,3.53897032904,1.0,0.0
54.0951278325,3.0,19.0,24.15,20.217020239,3.83405722621,0.0,0.0
32.0,3.0,32.0,8.3625,91.747000765,3.64158844574,0.0,0.0
24.0,3.0,22.0,9.5,35.9705322423,4.04553546083,0.0,0.0
48.0,3.0,23.0,7.8542,68.2480699411,3.9879922261,0.0,0.0
57.0,2.0,17.0,10.5,77.0,5.0,1.0,0.0
26.4784959446,3.0,15.0,7.225,38.862901059,3.90678789862,0.0,0.0
54.0,2.0,37.0,23.0,61.680789513,6.41554300265,1.0,1.0
18.0,3.0,39.0,7.75,57.0883572261,3.04004054434,0.0,0.0
4.87671914762,3.0,16.0,7.75,38.0,6.0,0.0,0.0
5.0,3.0,29.0,12.475,72.4062412704,4.54925300132,1.0,1.0
16.3614501118,3.0,23.0,7.7375,34.290121919,3.51445359351,0.0,0.0
43.0,1.0,53.0,211.3375,3.0,2.0,1.0,1.0
13.0,3.0,20.0,7.2292,24.0411021728,4.77193609084,1.0,1.0
17.0,1.0,41.0,57.0,20.0,2.0,1.0,1.0
29.0,1.0,22.0,30.0,6.0,4.0,0.0,0.0
50.5261106426,3.0,22.0,23.45,81.5124993609,3.22404014198,0.0,0.0
25.0,3.0,16.0,7.05,33.4495851224,4.02588993817,0.0,0.0
25.0,3.0,34.0,7.25,92.3065712099,5.35083226965,0.0,0.0
18.0,3.0,25.0,7.4958,6.58367700859,5.33503133271,1.0,1.0
8.0,3.0,25.0,29.125,74.6659452713,4.64068679144,0.0,0.0
1.0,3.0,26.0,20.575,2.21932860075,3.58069971768,0.0,1.0
46.0,1.0,24.0,79.2,82.0,2.0,0.0,0.0
2.50811616172,3.0,24.0,7.75,49.2925423779,3.77916817282,0.0,0.0
16.0,2.0,19.0,26.0,25.6184068486,3.10543101191,0.0,0.0
43.7628129993,3.0,23.0,69.55,67.9419392147,0.958389018303,1.0,0.0
42.541416765,1.0,24.0,30.6958,7.46460506751,5.72717717234,0.0,0.0
25.0,3.0,21.0,7.8958,95.8427835806,3.6904858383,0.0,0.0
39.0,2.0,18.0,13.0,64.2129647414,4.30826905584,0.0,0.0
49.0,1.0,27.0,25.9292,17.0,4.0,1.0,1.0
31.0,3.0,16.0,8.6833,78.5870426764,2.89133679418,1.0,1.0
30.0,3.0,28.0,7.2292,48.5081091632,2.09374497238,0.0,0.0
30.0,3.0,52.0,24.15,71.4316422225,3.2044898666,1.0,0.0
34.0,2.0,20.0,13.0,61.8030891645,3.96784260693,0.0,0.0
31.0,2.0,43.0,26.25,31.6409106903,1.97972334276,1.0,1.0
11.0,1.0,35.0,120.0,96.0,2.0,0.0,1.0
0.42,3.0,31.0,8.5167,9.41757659347,2.58174266675,0.0,1.0
27.0,3.0,23.0,6.975,23.6811235341,3.8611494826,0.0,1.0
31.0,3.0,25.0,7.775,19.5982436604,3.31977004514,0.0,0.0
39.0,1.0,22.0,0.0,36.0,1.0,0.0,0.0
18.0,3.0,31.0,7.775,21.0013029169,5.52198620371,1.0,0.0
39.0,2.0,17.0,13.0,23.1420596918,0.815904268427,0.0,0.0
33.0,1.0,46.0,53.1,8.0,5.0,1.0,1.0
26.0,3.0,22.0,7.8875,48.1418891295,1.57328206274,0.0,0.0
39.0,3.0,17.0,24.15,47.3888583118,4.21860011615,0.0,0.0
35.0,2.0,25.0,10.5,63.219944208,1.86102332661,0.0,0.0
6.0,3.0,34.0,31.275,65.5098628031,3.96416049723,1.0,0.0
30.5,3.0,26.0,8.05,79.5839984287,2.21443920879,0.0,0.0
23.6712743571,1.0,16.0,0.0,102.0,2.0,0.0,0.0
23.0,3.0,28.0,7.925,76.6367266509,0.187662551224,1.0,0.0
31.0,2.0,18.0,37.0042,72.5008751696,2.58173223824,0.0,0.0
43.0,3.0,32.0,6.45,48.8272141639,1.85598627263,0.0,0.0
10.0,3.0,28.0,27.9,35.4702560009,6.36123200922,0.0,0.0
52.0,1.0,50.0,93.5,69.0,2.0,1.0,1.0
27.0,3.0,17.0,8.6625,51.3738204258,5.20250574697,0.0,1.0
38.0,1.0,31.0,0.0,109.606681679,6.18398686612,0.0,0.0
27.0,3.0,18.0,12.475,121.0,5.0,1.0,1.0
2.0,3.0,28.0,39.6875,99.2199537862,3.86798099573,0.0,0.0
29.6791937233,3.0,15.0,6.95,80.2548600842,4.11973522882,0.0,0.0
5.98327900459,3.0,12.0,56.4958,58.1170198792,1.30848848241,0.0,0.0
1.0,2.0,21.0,37.0042,49.5625520013,3.56948709985,0.0,1.0
34.1317511772,3.0,28.0,7.75,58.174085535,1.66580064813,0.0,1.0
62.0,1.0,41.0,80.0,28.0,2.0,1.0,1.0
15.0,3.0,39.0,14.4542,34.154056182,3.68664273126,1.0,1.0
0.83,2.0,31.0,18.75,42.1001278978,4.8002687173,0.0,1.0
36.1707294359,3.0,14.0,7.2292,21.3612200843,2.20672880328,0.0,0.0
23.0,3.0,22.0,7.8542,5.26400575808,2.34066351315,0.0,0.0
18.0,3.0,22.0,8.3,72.8411954602,3.22290649908,0.0,0.0
39.0,1.0,27.0,83.1583,49.0,5.0,1.0,1.0
21.0,3.0,16.0,8.6625,68.1025167267,3.13435975923,0.0,0.0
30.8268689097,3.0,19.0,8.05,3.85891484704,3.13133673992,0.0,0.0
32.0,3.0,15.0,56.4958,18.7806882867,3.30454847994,0.0,1.0
28.7461474908,1.0,20.0,29.7,47.0,3.0,0.0,1.0
20.0,3.0,27.0,7.925,17.2967598848,3.621900982,0.0,0.0
16.0,2.0,24.0,10.5,24.768786705,3.07425987188,0.0,0.0
30.0,1.0,23.0,31.0,12.8762825701,3.33333421053,1.0,1.0
34.5,3.0,26.0,6.4375,88.9745827976,5.65750670734,0.0,0.0
17.0,3.0,19.0,8.6625,47.2831529717,3.98659698894,0.0,0.0
42.0,3.0,19.0,7.55,26.6944424506,3.13007735446,0.0,0.0
30.5476933931,3.0,24.0,69.55,10.3753200199,1.43062202706,0.0,0.0
35.0,3.0,18.0,7.8958,32.8888025627,1.61036108096,0.0,0.0
28.0,2.0,17.0,33.0,56.6845021304,6.16234520668,0.0,0.0
32.1827085856,1.0,44.0,89.1042,92.0,3.0,1.0,1.0
4.0,3.0,39.0,31.275,88.9291302364,1.42424537542,0.0,0.0
74.0,3.0,19.0,7.775,13.8135046558,1.99279207579,0.0,0.0
9.0,3.0,23.0,15.2458,14.1048881797,5.35598060329,1.0,0.0
16.0,1.0,25.0,39.4,28.0,4.0,1.0,1.0
44.0,2.0,45.0,26.0,68.5178729834,3.28786557848,1.0,0.0
18.0,3.0,26.0,9.35,44.0205444921,4.73990359969,1.0,1.0
45.0,1.0,42.0,164.8667,30.8352900369,4.98780950973,1.0,1.0
51.0,1.0,22.0,26.55,17.0,5.0,0.0,1.0
24.0,3.0,37.0,19.2583,51.808648875,2.22389244286,1.0,1.0
29.542669739,3.0,16.0,7.2292,24.8588142346,3.48428803944,0.0,0.0
41.0,3.0,23.0,14.1083,157.121946717,2.56026098688,0.0,0.0
21.0,2.0,27.0,11.5,12.388883964,4.77197724327,0.0,0.0
48.0,1.0,51.0,25.9292,17.0,4.0,1.0,1.0
19.5982451409,3.0,33.0,69.55,73.1937307052,2.78486454071,1.0,0.0
24.0,2.0,22.0,13.0,14.503075809,5.97825941329,0.0,0.0
42.0,2.0,24.0,13.0,66.9969957106,1.95589525889,1.0,1.0
27.0,2.0,28.0,13.8583,28.6547904968,3.62812779962,1.0,1.0
31.0,1.0,36.0,50.4958,24.0,1.0,0.0,0.0
34.0102059338,3.0,27.0,9.5,72.1751413662,4.50585449085,0.0,0.0
4.0,3.0,31.0,11.1333,112.131449634,4.91823663242,0.0,1.0
26.0,3.0,17.0,7.8958,38.6254147859,2.228583857,0.0,0.0
47.0,1.0,48.0,52.5542,35.0,4.0,1.0,1.0
33.0,1.0,24.0,5.0,51.0,2.0,0.0,0.0
47.0,3.0,27.0,9.0,86.5916355453,3.12300625388,0.0,0.0
28.0,2.0,37.0,24.0,16.4711621899,3.07010906024,1.0,1.0
15.0,3.0,32.0,7.225,15.7334974198,4.59139307904,1.0,1.0
20.0,3.0,29.0,9.8458,24.1298824681,1.29972018635,0.0,0.0
19.0,3.0,20.0,7.8958,70.968978226,2.29170710461,0.0,0.0
33.9887542286,3.0,18.0,7.8958,114.409986507,3.80655666958,0.0,0.0
56.0,1.0,45.0,83.1583,50.0,3.0,1.0,1.0
25.0,2.0,44.0,26.0,40.8967909219,0.403413280795,1.0,1.0
33.0,3.0,18.0,7.8958,102.27777963,6.23393707376,0.0,0.0
22.0,3.0,28.0,10.5167,11.6526927404,1.34955291702,1.0,0.0
28.0,2.0,29.0,10.5,43.0424011569,2.35349119138,0.0,0.0
25.0,3.0,22.0,7.05,65.5947406211,3.04049751062,0.0,0.0
39.0,3.0,36.0,29.125,29.9805030415,4.37628011092,1.0,0.0
27.0,2.0,21.0,13.0,29.1676666456,6.88988520543,0.0,0.0
19.0,1.0,28.0,30.0,42.0,2.0,1.0,1.0
19.1608802489,3.0,40.0,23.45,55.1843441326,1.6338440153,1.0,0.0
26.0,1.0,21.0,30.0,148.0,3.0,0.0,1.0
32.0,3.0,19.0,7.75,190.257150663,4.01434985675,0.0,0.0
